date,load
2021/5/13 22:30,6256.68
2021/5/13 23:00,6112.71
2021/5/13 23:30,5919.89
2021/5/14 0:00,5708.33
2021/5/14 0:30,5586.82
2021/5/14 1:00,5459.65
2021/5/14 1:30,5350.14
2021/5/14 2:00,5286.85
2021/5/14 2:30,5204.38
2021/5/14 3:00,5154.19
2021/5/14 3:30,5145.79
2021/5/14 4:00,5182.59
2021/5/14 4:30,5287.72
2021/5/14 5:00,5408.53
2021/5/14 5:30,5653.4
2021/5/14 6:00,5858.87
2021/5/14 6:30,6215.51
2021/5/14 7:00,6554.02
2021/5/14 7:30,6661.07
2021/5/14 8:00,6387.89
2021/5/14 8:30,5979.77
2021/5/14 9:00,5655.98
2021/5/14 9:30,5369.95
2021/5/14 10:00,5112.96
2021/5/14 10:30,4956.27
2021/5/14 11:00,4817.83
2021/5/14 11:30,4698.99
2021/5/14 12:00,4656.47
2021/5/14 12:30,4650.84
2021/5/14 13:00,4713.53
2021/5/14 13:30,4830.63
2021/5/14 14:00,4985.86
2021/5/14 14:30,5245.33
2021/5/14 15:00,5556.2
2021/5/14 15:30,5756.65
2021/5/14 16:00,6182.38
2021/5/14 16:30,6556.59
2021/5/14 17:00,6875.42
2021/5/14 17:30,7013.68
2021/5/14 18:00,7177.92
2021/5/14 18:30,7205.31
2021/5/14 19:00,7160.3
2021/5/14 19:30,6974.36
2021/5/14 20:00,6894.02
2021/5/14 20:30,6842.57
2021/5/14 21:00,6666.84
2021/5/14 21:30,6528.56
2021/5/14 22:00,6414.03
2021/5/14 22:30,6281.13
2021/5/14 23:00,6161.8
2021/5/14 23:30,5985.57
2021/5/15 0:00,5765.53
2021/5/15 0:30,5609.48
2021/5/15 1:00,5489.63
2021/5/15 1:30,5357.09
2021/5/15 2:00,5284.34
2021/5/15 2:30,5216
2021/5/15 3:00,5207.21
2021/5/15 3:30,5203.06
2021/5/15 4:00,5241.92
2021/5/15 4:30,5207.57
2021/5/15 5:00,5261.07
2021/5/15 5:30,5390.68
2021/5/15 6:00,5513.04
2021/5/15 6:30,5660.32
2021/5/15 7:00,5808.22
2021/5/15 7:30,5866.97
2021/5/15 8:00,5626.49
2021/5/15 8:30,5448
2021/5/15 9:00,5211.66
2021/5/15 9:30,5014.95
2021/5/15 10:00,4702.22
2021/5/15 10:30,4581.77
2021/5/15 11:00,4464.9
2021/5/15 11:30,4308.27
2021/5/15 12:00,4269.28
2021/5/15 12:30,4256.46
2021/5/15 13:00,4298.47
2021/5/15 13:30,4364.7
2021/5/15 14:00,4564.29
2021/5/15 14:30,4705.79
2021/5/15 15:00,5033.6
2021/5/15 15:30,5328.22
2021/5/15 16:00,5706.64
2021/5/15 16:30,6069.02
2021/5/15 17:00,6494.7
2021/5/15 17:30,6768.71
2021/5/15 18:00,6972.82
2021/5/15 18:30,6957.36
2021/5/15 19:00,6866.66
2021/5/15 19:30,6721.51
2021/5/15 20:00,6638.54
2021/5/15 20:30,6587
2021/5/15 21:00,6433.14
2021/5/15 21:30,6313.34
2021/5/15 22:00,6204.98
2021/5/15 22:30,6090.44
2021/5/15 23:00,6059.95
2021/5/15 23:30,5877.25
2021/5/16 0:00,5716.22
2021/5/16 0:30,5600.92
2021/5/16 1:00,5470.97
2021/5/16 1:30,5382.31
2021/5/16 2:00,5313.04
2021/5/16 2:30,5251.36
2021/5/16 3:00,5221.09
2021/5/16 3:30,5190.28
2021/5/16 4:00,5174.81
2021/5/16 4:30,5185.14
2021/5/16 5:00,5187.04
2021/5/16 5:30,5267.28
2021/5/16 6:00,5359.59
2021/5/16 6:30,5484.12
2021/5/16 7:00,5596.94
2021/5/16 7:30,5550.71
2021/5/16 8:00,5385.25
2021/5/16 8:30,5250.11
2021/5/16 9:00,5064.05
2021/5/16 9:30,4882.42
2021/5/16 10:00,4601.3
2021/5/16 10:30,4415.47
2021/5/16 11:00,4192.48
2021/5/16 11:30,4064.78
2021/5/16 12:00,4038.97
2021/5/16 12:30,4001.11
2021/5/16 13:00,4091.64
2021/5/16 13:30,4165.49
2021/5/16 14:00,4354.78
2021/5/16 14:30,4536.87
2021/5/16 15:00,4865.22
2021/5/16 15:30,5164.96
2021/5/16 16:00,5618.64
2021/5/16 16:30,6039.88
2021/5/16 17:00,6474.45
2021/5/16 17:30,6859.56
2021/5/16 18:00,7167.23
2021/5/16 18:30,7214.98
2021/5/16 19:00,7176.53
2021/5/16 19:30,7010.37
2021/5/16 20:00,6955.46
2021/5/16 20:30,6842.78
2021/5/16 21:00,6640.74
2021/5/16 21:30,6506.49
2021/5/16 22:00,6350.1
2021/5/16 22:30,6166.98
2021/5/16 23:00,6033.64
2021/5/16 23:30,5825.28
2021/5/17 0:00,5620.02
2021/5/17 0:30,5491.29
2021/5/17 1:00,5393.46
2021/5/17 1:30,5334.28
2021/5/17 2:00,5268.14
2021/5/17 2:30,5254.51
2021/5/17 3:00,5229.06
2021/5/17 3:30,5244.25
2021/5/17 4:00,5259.11
2021/5/17 4:30,5376.19
2021/5/17 5:00,5466.39
2021/5/17 5:30,5701.12
2021/5/17 6:00,6044.25
2021/5/17 6:30,6522.94
2021/5/17 7:00,6906.95
2021/5/17 7:30,7081.18
2021/5/17 8:00,6770.24
2021/5/17 8:30,6311.89
2021/5/17 9:00,5875.53
2021/5/17 9:30,5505.51
2021/5/17 10:00,5143.36
2021/5/17 10:30,5000.25
2021/5/17 11:00,4819.53
2021/5/17 11:30,4731.52
2021/5/17 12:00,4667.78
2021/5/17 12:30,4661.29
2021/5/17 13:00,4726.28
2021/5/17 13:30,4853.69
2021/5/17 14:00,5110.09
2021/5/17 14:30,5340.19
2021/5/17 15:00,5620.45
2021/5/17 15:30,5827.92
2021/5/17 16:00,6185.74
2021/5/17 16:30,6572.36
2021/5/17 17:00,6985.96
2021/5/17 17:30,7279.72
2021/5/17 18:00,7512.71
2021/5/17 18:30,7535.89
2021/5/17 19:00,7458.75
2021/5/17 19:30,7300.33
2021/5/17 20:00,7301.93
2021/5/17 20:30,7250.53
2021/5/17 21:00,7042.56
2021/5/17 21:30,6954.65
2021/5/17 22:00,6768.41
2021/5/17 22:30,6549.88
2021/5/17 23:00,6280.05
2021/5/17 23:30,6027.88
2021/5/18 0:00,5815.38
2021/5/18 0:30,5628.08
2021/5/18 1:00,5499.58
2021/5/18 1:30,5457.03
2021/5/18 2:00,5389.4
2021/5/18 2:30,5323.94
2021/5/18 3:00,5327.37
2021/5/18 3:30,5327.49
2021/5/18 4:00,5364.87
2021/5/18 4:30,5436.41
2021/5/18 5:00,5567.99
2021/5/18 5:30,5888.62
2021/5/18 6:00,6194.92
2021/5/18 6:30,6631.61
2021/5/18 7:00,7009.76
2021/5/18 7:30,7196.6
2021/5/18 8:00,6890.21
2021/5/18 8:30,6423.86
2021/5/18 9:00,5998.33
2021/5/18 9:30,5688.09
2021/5/18 10:00,5311.11
2021/5/18 10:30,5077.04
2021/5/18 11:00,4882.71
2021/5/18 11:30,4821.29
2021/5/18 12:00,4879.15
2021/5/18 12:30,4974.37
2021/5/18 13:00,5144.27
2021/5/18 13:30,5194.4
2021/5/18 14:00,5424.68
2021/5/18 14:30,5378.26
2021/5/18 15:00,5676.54
2021/5/18 15:30,5994.33
2021/5/18 16:00,6350.03
2021/5/18 16:30,6633.24
2021/5/18 17:00,6992.07
2021/5/18 17:30,7254.42
2021/5/18 18:00,7422.07
2021/5/18 18:30,7427.77
2021/5/18 19:00,7388.65
2021/5/18 19:30,7228.5
2021/5/18 20:00,7142.05
2021/5/18 20:30,7148.63
2021/5/18 21:00,6992.65
2021/5/18 21:30,6886.33
2021/5/18 22:00,6675.36
2021/5/18 22:30,6505.26
2021/5/18 23:00,6290.86
2021/5/18 23:30,5942.48
2021/5/19 0:00,5738.21
2021/5/19 0:30,5561.07
2021/5/19 1:00,5410.69
2021/5/19 1:30,5327.24
2021/5/19 2:00,5249.07
2021/5/19 2:30,5234.47
2021/5/19 3:00,5220.21
2021/5/19 3:30,5222.69
2021/5/19 4:00,5208.21
2021/5/19 4:30,5303.58
2021/5/19 5:00,5387.25
2021/5/19 5:30,5627.41
2021/5/19 6:00,5874.23
2021/5/19 6:30,6299.46
2021/5/19 7:00,6643.21
2021/5/19 7:30,6860.51
2021/5/19 8:00,6671.66
2021/5/19 8:30,6366.71
2021/5/19 9:00,5949.96
2021/5/19 9:30,5795.12
2021/5/19 10:00,5626.17
2021/5/19 10:30,5420.76
2021/5/19 11:00,5458.77
2021/5/19 11:30,5580.56
2021/5/19 12:00,5728.2
2021/5/19 12:30,5765.54
2021/5/19 13:00,5799.58
2021/5/19 13:30,5806.73
2021/5/19 14:00,5885.37
2021/5/19 14:30,6041.9
2021/5/19 15:00,6058.74
2021/5/19 15:30,6165.96
2021/5/19 16:00,6419.77
2021/5/19 16:30,6697.47
2021/5/19 17:00,7005.45
2021/5/19 17:30,7241.35
2021/5/19 18:00,7344.72
2021/5/19 18:30,7337.91
2021/5/19 19:00,7260.2
2021/5/19 19:30,7051.2
2021/5/19 20:00,7036.51
2021/5/19 20:30,7109.97
2021/5/19 21:00,6993.71
2021/5/19 21:30,6832.85
2021/5/19 22:00,6608.92
2021/5/19 22:30,6408.27
2021/5/19 23:00,6211.59
2021/5/19 23:30,5944.17
2021/5/20 0:00,5718.54
2021/5/20 0:30,5554.43
2021/5/20 1:00,5425.95
2021/5/20 1:30,5354.65
2021/5/20 2:00,5298.56
2021/5/20 2:30,5280.43
2021/5/20 3:00,5252
2021/5/20 3:30,5258.92
2021/5/20 4:00,5267.05
2021/5/20 4:30,5340.75
2021/5/20 5:00,5468.27
